AREAKEY,SHR0D,SHRWHT0,SHRBLK0,SHRAMI0N,SHRASN0N,SHRHIP0N,SHRHSP0,ADULT0,CHILD0,OLD0,NUMHHS0,NONFAM0,WNONFAM0,WRCNTY0D,WRKSM0,WKHOME0,COMMUT20,WM16P0,WMEMP0,WF16P0,WFEMP0,WORKER30,POVRAT0,WELFARE0,AVWELIN0,AVSSI0,MDFAMY0,AVSOCS0,AVRETR0,TOTHSUN0,VACHU0,RNTOCC0
06037234700,3955,0.131479,0.638432,11,48,3,0.321365,0.709987,0.290013,0.106195,1349,408,24,1400,0.990714,14,523,172,85,129,53,144,0.215013,0.246850,5900.000000,6550.000000,33720,8472.178478,12711.524164,1463,105,720
06037234800,3314,0.100483,0.700966,0,15,1,0.303561,0.699155,0.300845,0.105311,1036,273,32,1175,0.996596,0,621,111,56,77,39,131,0.159251,0.164093,4945.294118,5761.764706,38973,7795.769231,63979.207921,1129,90,368
06037234901,2973,0.166835,0.563740,12,14,1,0.399260,0.638412,0.361251,0.062899,981,294,13,806,0.985112,7,350,150,68,129,68,39,0.438164,0.319062,4969.600639,6127.361538,20198,7577.683908,13818.989011,1093,106,861
06037234902,4091,0.166952,0.564165,18,21,2,0.399658,0.638475,0.361770,0.063310,1352,406,18,1111,0.983798,12,482,207,95,178,94,56,0.438387,0.318787,4965.464037,6088.572222,20198,7527.315353,13623.401575,1506,146,1185
06037235100,4667,0.082280,0.807157,77,100,8,0.127491,0.736447,0.263553,0.110992,1715,465,52,1848,0.976190,44,806,125,68,169,85,167,0.101742,0.124198,4198.122066,5552.439024,56200,9080.200000,22571.631206,1784,63,455
06037235201,2666,0.051013,0.786572,0,11,0,0.138410,0.709677,0.290323,0.132033,920,285,13,929,0.965554,26,375,29,0,56,14,90,0.258516,0.213043,7209.693878,7466.666667,42863,9050.185874,12761.083744,1004,80,327
06037235202,4783,0.111436,0.660255,13,29,74,0.327828,0.667155,0.332845,0.081121,1668,547,22,1663,0.965123,40,664,144,121,149,86,95,0.345596,0.246403,5984.671533,5878.658537,28484,8510.597826,16725.431034,1862,189,1155
06037236000,4030,0.153102,0.747146,0,289,0,0.054591,0.819603,0.180149,0.199256,1995,937,222,1988,0.977867,39,907,229,140,327,137,62,0.076904,0.055639,5179.864865,6888.733333,60094,10601.118959,30122.646694,2061,65,435
06037236100,5172,0.031323,0.870650,41,326,2,0.061678,0.779389,0.220611,0.205916,2505,1272,8,1567,0.930440,19,635,49,0,54,17,22,0.324752,0.345309,5315.606936,6016.698292,22384,9067.108753,12126.537217,2678,167,2121
06037236202,5839,0.178113,0.599418,17,11,1,0.392019,0.672547,0.327453,0.078609,2194,890,29,1802,0.958935,47,598,283,203,262,81,92,0.388879,0.313127,5457.350801,7968.724280,22227,7620.898876,8297.570850,2480,150,2308
06037236203,3749,0.097626,0.747666,40,17,64,0.224593,0.677247,0.322753,0.077887,1548,656,14,1039,0.970164,14,369,74,33,107,13,47,0.420048,0.303618,5357.927660,5959.368664,20011,8841.718654,12086.212903,1718,174,1532
06037236204,2540,0.097638,0.748031,28,13,44,0.224803,0.677165,0.322835,0.078346,1050,445,11,704,0.970170,10,250,51,24,74,10,33,0.419905,0.303810,5347.567398,5919.033784,20011,8822.333333,12086.066667,1165,118,1039
06037236400,4375,0.043200,0.914971,17,87,16,0.042057,0.756571,0.243429,0.178971,1998,762,37,1842,0.963626,49,943,93,39,82,14,109,0.117257,0.120120,6219.166667,6277.227723,71912,9512.092131,34787.931034,1919,76,856
06037237101,4201,0.217805,0.362295,32,23,7,0.629374,0.626756,0.372768,0.061414,1125,267,3,1280,0.964063,42,542,228,120,214,65,152,0.424067,0.230222,6166.478764,7760.946237,22185,7900.317949,12357.643357,1240,112,747
06037237102,2981,0.213351,0.339483,25,18,6,0.655149,0.625964,0.373700,0.066085,784,187,1,921,0.963084,33,407,156,80,144,48,110,0.426581,0.229592,6079.144444,7967.704225,21883,7003.929577,12937.452830,866,80,520
06037237201,2244,0.168895,0.416221,20,7,0,0.577094,0.641266,0.358734,0.073975,620,138,4,645,0.979845,15,239,96,46,99,33,75,0.325561,0.275806,5254.473684,6147.890625,28009,9701.030303,39245.885057,683,64,304
06037237202,5215,0.159156,0.451198,42,20,3,0.540364,0.645062,0.354554,0.079195,1492,356,12,1496,0.978610,36,561,203,99,223,68,167,0.315759,0.273458,5160.007353,5860.543624,28057,9438.190476,35355.753247,1643,155,732
06037237300,4656,0.140464,0.691366,37,57,14,0.283720,0.680412,0.319802,0.119631,1570,478,27,1415,0.953357,16,550,140,88,234,79,117,0.216605,0.218471,4664.373178,4729.065041,34444,8921.219298,12979.528529,1695,132,683
06037237401,3517,0.201024,0.475121,47,35,0,0.506682,0.654819,0.345181,0.090134,970,228,13,1076,0.970260,13,394,199,104,208,97,122,0.280218,0.226804,5107.318182,6217.132653,34304,9835.165939,15529.340426,1055,84,416
06037237402,3555,0.201406,0.475105,51,38,1,0.506892,0.655134,0.345148,0.090858,984,234,16,1090,0.969725,15,400,204,107,212,100,127,0.280239,0.227642,5065.888393,5974.029126,34304,9720.504274,15250.765517,1069,87,423
06037237500,2976,0.239583,0.393145,9,5,3,0.588038,0.611895,0.388441,0.042339,853,211,10,747,0.966533,0,234,197,128,197,41,83,0.413642,0.325909,5854.726619,6585.600000,20385,11864.943548,26776.446154,928,79,666
06037237600,3742,0.205238,0.305452,29,17,3,0.690540,0.616515,0.383485,0.085516,978,255,11,997,0.964895,13,404,206,127,214,90,108,0.358898,0.351738,5063.502907,7206.967532,23858,7458.036697,31674.034783,1077,102,672
06037237710,3270,0.328135,0.334557,1,0,0,0.641896,0.626606,0.373394,0.035780,947,224,0,1058,0.953686,13,413,312,212,307,132,117,0.388162,0.305174,6764.000000,8500.464646,23980,10544.750000,8955.590000,1054,130,742
06037237720,2826,0.374027,0.236730,1,0,24,0.777070,0.599434,0.400566,0.031493,786,175,35,759,0.938076,18,304,296,198,302,96,101,0.428114,0.272265,4399.602804,6124.847458,20568,8775.824742,25669.700000,759,77,551
06037237800,4217,0.150344,0.658999,3,7,34,0.345981,0.677496,0.322504,0.096751,1302,314,34,1407,0.982942,25,688,171,125,156,54,139,0.265901,0.194316,5783.003953,6569.565217,35741,9271.708683,17070.093458,1389,88,492
06037237900,3537,0.022335,0.820187,25,13,0,0.167373,0.716426,0.283574,0.150693,1286,375,5,1195,0.989121,18,529,29,22,26,17,77,0.193318,0.209953,5117.777778,5272.440945,42604,11103.359173,10961.581921,1343,71,391
06037238000,5887,0.032105,0.863088,20,36,1,0.115848,0.696620,0.303380,0.132665,1938,479,0,2026,0.983712,28,829,31,14,71,0,174,0.160640,0.214138,6015.180723,7656.906077,45823,9660.616438,25068.707483,2138,86,673
06037238100,4585,0.080262,0.834242,0,9,0,0.168375,0.684842,0.315158,0.119084,1625,456,41,1496,0.967914,33,503,103,29,98,89,107,0.211475,0.195077,5369.400631,7033.544304,40307,10051.877934,11750.364964,1745,115,757
06037238200,5243,0.065611,0.823574,9,37,50,0.174900,0.704177,0.295823,0.146672,2072,836,28,1741,0.966686,31,720,95,53,90,42,157,0.200153,0.271236,4570.284698,5115.772871,38730,9498.068351,12889.285714,2233,161,1208
06037238310,4282,0.194302,0.312471,0,34,68,0.664876,0.587809,0.412191,0.046240,1119,224,9,1029,0.930029,10,424,233,138,209,51,91,0.542098,0.353887,5112.959596,5376.118280,14975,7781.480447,6048.126126,1259,143,981
06037238320,3476,0.206559,0.373993,7,93,6,0.597526,0.595512,0.403913,0.044016,968,219,13,748,0.958556,15,256,189,87,171,18,46,0.469358,0.435950,5498.296209,5997.351351,18146,8851.862903,12156.156250,1092,138,814
06037238400,4160,0.039183,0.885337,3,7,0,0.112981,0.737500,0.262500,0.156731,1518,413,14,1480,0.956757,18,522,43,31,48,13,99,0.165943,0.182477,4854.151625,6135.714286,48399,10292.549020,15738.767396,1587,74,383
06037239201,2194,0.213309,0.272106,25,11,4,0.705561,0.621240,0.379672,0.054695,543,116,4,633,0.976303,24,294,114,68,112,40,75,0.403598,0.233886,5782.125984,7277.000000,23504,7798.344086,11987.093750,610,69,356
06037239202,5226,0.214504,0.219862,70,24,6,0.744738,0.616533,0.383467,0.045350,1228,233,17,1428,0.985294,58,691,269,174,278,102,161,0.386416,0.233713,5633.944251,7007.850877,24742,8607.356784,10482.572519,1399,180,804
06037239310,4040,0.203960,0.301485,15,19,60,0.679208,0.634653,0.365347,0.071287,1032,251,16,961,0.968783,16,424,272,151,217,67,98,0.386928,0.372093,4151.973958,6079.686131,20389,7676.273585,18268.958042,1123,115,685
06037239320,2879,0.175061,0.230983,2,2,8,0.772143,0.609239,0.390761,0.064606,645,97,0,741,1.000000,7,341,125,32,130,12,144,0.399302,0.351938,6363.436123,8231.067961,26897,7968.235294,5287.500000,708,34,380
06037239330,2648,0.243202,0.172583,20,2,21,0.835347,0.577039,0.422961,0.046828,614,87,14,690,0.955072,9,351,196,94,142,30,115,0.362808,0.270358,5833.734940,7329.850746,29861,10345.000000,4908.235294,674,45,383
06037239501,2885,0.251993,0.341421,32,6,0,0.657886,0.625997,0.374003,0.081802,744,163,11,730,0.936986,12,316,155,76,159,50,95,0.432215,0.288978,6343.795349,7405.605505,25500,9263.130208,18666.604396,814,64,436
06037239502,3110,0.252090,0.341801,36,8,2,0.657556,0.626045,0.373955,0.081994,803,176,12,788,0.936548,13,341,168,82,172,55,104,0.432231,0.290162,6306.798283,7370.245763,25500,9212.399038,18301.390000,879,70,471
06037239601,3481,0.285837,0.288710,78,7,2,0.693192,0.599540,0.400460,0.043091,875,174,2,977,0.921187,21,445,262,146,254,89,110,0.419299,0.299429,6233.114504,5924.419753,22030,8561.601351,7437.794521,993,118,632
06037239602,3043,0.295432,0.268485,69,7,7,0.720999,0.593493,0.406507,0.042392,757,149,11,819,0.916972,21,379,235,132,230,75,98,0.427438,0.293263,5673.031532,5186.307692,21319,8225.507692,9820.259259,835,97,534
06037239701,3709,0.251281,0.310057,16,22,17,0.684551,0.591804,0.408196,0.047183,917,167,11,860,0.959302,4,318,262,119,238,57,98,0.441576,0.372955,5550.251462,6194.808081,19561,8429.466216,8551.587500,1007,96,664
06037239702,4040,0.260396,0.321535,21,39,3,0.674505,0.593812,0.406188,0.047030,1007,187,15,916,0.966157,7,322,293,125,268,61,104,0.416625,0.391261,5663.619289,6257.299213,20680,8590.063291,9785.378378,1102,107,705
06037239801,2860,0.197552,0.359790,19,13,0,0.633217,0.604895,0.394755,0.069930,729,152,4,709,0.971791,8,297,149,80,130,38,101,0.445240,0.314129,5353.310044,6975.025974,22181,8887.585034,11266.240741,804,74,461
06037239802,4703,0.197746,0.359983,32,23,1,0.633000,0.605146,0.395067,0.070168,1200,252,7,1167,0.971722,14,490,245,134,215,63,167,0.445484,0.314167,5345.071618,6897.054688,22181,8874.070248,11173.441341,1323,122,760
06037240010,3525,0.168511,0.329929,60,59,13,0.638582,0.589787,0.410213,0.073759,862,154,0,635,1.000000,16,222,150,25,144,24,89,0.461494,0.416473,7559.888579,5918.604651,17042,9469.714286,18675.555556,1012,110,637
06037240020,4273,0.251580,0.351041,45,2,1,0.650129,0.606834,0.393166,0.076293,1135,245,12,1042,0.979846,10,386,262,128,245,90,105,0.360648,0.293392,5968.168168,5863.120567,21554,8649.792531,13355.140187,1175,69,564
06037240200,4430,0.225282,0.330023,37,37,9,0.645824,0.625734,0.374266,0.053725,1108,227,11,1230,0.987805,34,580,272,135,292,93,180,0.368084,0.354693,5487.972010,5770.000000,26273,8541.889908,11170.975904,1239,145,678
06037240300,5653,0.320892,0.326552,41,93,44,0.650274,0.584115,0.415708,0.040863,1448,290,34,1433,0.992324,30,729,502,302,465,162,122,0.430712,0.326657,5560.321353,7259.881250,20967,6818.622568,15348.321429,1651,212,1062
06037240401,4749,0.209939,0.453148,47,28,19,0.548537,0.608970,0.391451,0.058539,1277,264,19,1155,0.967100,17,437,284,150,269,74,86,0.377981,0.351605,6040.262806,7487.443038,24286,8105.658824,12520.178808,1404,130,838
06037240402,4102,0.164554,0.502925,43,5,7,0.508532,0.619454,0.380546,0.064846,1122,233,11,983,0.956256,11,317,193,88,186,41,67,0.352912,0.360963,6232.908642,7618.082759,25831,8633.952790,12148.371622,1216,94,701
06037240500,4273,0.141353,0.477884,73,19,4,0.513457,0.604025,0.396209,0.060145,1124,231,13,1009,0.985134,20,338,165,95,180,34,102,0.461209,0.340747,5707.373368,6389.585106,20723,7641.689474,8158.318681,1276,151,718
06037240600,4135,0.190085,0.422733,30,16,5,0.568077,0.629021,0.370979,0.078839,1115,271,17,995,0.973869,26,356,300,110,171,75,143,0.374782,0.347085,6133.850129,8142.424242,23452,9453.896104,19224.000000,1202,96,643
06037240700,5240,0.145611,0.533969,21,14,1,0.451908,0.654198,0.345802,0.107061,1428,297,11,1384,0.950145,21,518,240,80,228,78,177,0.361511,0.299720,5454.205607,5507.500000,26135,7627.207637,14047.500000,1568,145,583
06037240800,3817,0.137805,0.457165,1,1,1,0.552266,0.584228,0.415772,0.065758,945,178,0,884,0.964932,21,313,122,65,138,24,80,0.358819,0.376720,4762.921348,5886.486486,25293,8852.995392,47413.008130,1063,111,531
06037240900,4678,0.215049,0.342027,29,30,8,0.647071,0.604746,0.395254,0.058786,1075,160,0,1278,0.954617,14,526,230,164,252,93,186,0.360943,0.300465,5348.916409,7883.529412,26291,9298.342541,7204.895105,1205,138,522
06037241001,3984,0.113705,0.537400,37,11,9,0.464106,0.603916,0.395833,0.078313,1027,215,3,941,0.984060,20,490,122,63,120,39,104,0.367801,0.319377,6176.685976,6140.882883,25786,9339.538136,12025.493056,1131,99,548
06037241002,3255,0.108449,0.589862,31,14,9,0.410138,0.605530,0.394470,0.089708,861,193,0,738,0.990515,15,372,103,52,98,31,88,0.361339,0.350755,6112.427152,5924.826923,26412,10295.623711,12756.723077,940,74,431
06037241110,2775,0.169369,0.404685,17,14,0,0.592432,0.596396,0.403243,0.048649,686,119,0,657,0.958904,22,301,140,57,122,23,64,0.353455,0.364431,5779.924000,7209.597222,22194,8549.000000,10322.197368,788,101,458
06037241120,3784,0.169662,0.404598,24,20,0,0.592495,0.596195,0.403277,0.049154,935,163,0,896,0.958705,29,411,191,78,166,32,88,0.353428,0.363636,5792.332353,7146.484848,22191,8520.222222,10395.310680,1074,139,623
06037241201,2322,0.110250,0.587855,15,6,0,0.410853,0.658484,0.341516,0.090009,673,161,7,621,0.961353,15,271,69,31,72,16,64,0.310135,0.263001,4968.197740,4901.420290,27307,8668.497409,12464.661538,727,50,297
06037241202,5537,0.159111,0.543074,17,27,14,0.448618,0.642586,0.357594,0.086509,1584,366,18,1482,0.956815,35,696,243,110,229,56,131,0.333090,0.233586,5214.951351,5627.228346,27121,8728.362587,12545.010135,1714,139,754
06037241300,2280,0.234649,0.468860,3,8,26,0.491228,0.629825,0.370614,0.082018,652,138,11,609,0.939245,16,329,172,80,132,39,49,0.354296,0.190184,5054.370968,6586.535714,29438,8318.075188,11780.195876,679,31,374
06037241400,2321,0.125377,0.434296,22,3,5,0.570875,0.601896,0.398535,0.058595,570,103,7,593,0.974705,15,329,70,40,76,28,62,0.380416,0.254386,6267.048276,6135.450980,24604,7295.376812,9540.071429,637,69,343
06037242000,3129,0.138063,0.460531,14,6,8,0.539789,0.604986,0.395014,0.070949,802,203,6,743,0.965007,11,261,101,36,128,31,78,0.467275,0.339152,5980.882353,7032.116788,24531,6427.748691,6921.359223,954,117,519
06037242100,2714,0.087325,0.613117,0,0,0,0.395357,0.470155,0.529845,0.014001,693,75,0,292,1.000000,0,62,75,14,35,0,31,0.695284,0.561328,6543.958869,5828.571429,13700,5627.083333,3860.000000,708,42,652
06037242200,5550,0.196577,0.314054,165,14,9,0.676396,0.572432,0.427568,0.050991,1276,223,15,1239,0.855529,0,482,261,125,285,64,125,0.384377,0.337774,6393.039443,7472.625698,25372,9002.717391,13120.238095,1472,198,800
06037242300,3784,0.146142,0.383457,96,2,20,0.586945,0.574789,0.425211,0.065011,930,183,14,910,0.975824,22,353,142,82,140,27,134,0.416957,0.293548,6455.311355,7316.822430,24506,10048.936170,7748.672566,1056,131,654
06037242600,4653,0.163765,0.478186,5,10,2,0.531055,0.475822,0.524178,0.025145,1210,145,9,682,0.988270,0,202,134,56,147,37,45,0.670763,0.509091,5106.168831,6065.656566,11144,7279.338843,8466.666667,1245,40,1116
06037242700,4739,0.194978,0.324119,29,27,11,0.664486,0.612154,0.387846,0.072800,1051,210,11,1044,0.925287,30,400,231,101,216,40,128,0.443484,0.359657,6821.957672,8283.854167,23028,7166.666667,24851.111111,1150,104,567
06037243000,5483,0.208463,0.223600,51,22,23,0.776217,0.595477,0.404523,0.060004,1122,124,10,1316,0.963526,29,513,312,172,299,32,165,0.442504,0.264706,5325.252525,6497.272727,21862,10578.857143,12742.622951,1247,122,502
06037243100,4778,0.149435,0.468397,28,23,0,0.533278,0.554625,0.445375,0.057765,1109,129,9,813,0.976630,5,373,144,100,177,21,92,0.481242,0.445446,6560.526316,9372.448980,17118,7967.469880,9569.166667,1226,119,763
06037261101,3680,0.941848,0.028804,0,72,0,0.041304,0.839946,0.159511,0.170924,1674,670,607,1863,0.959742,357,1155,1503,1141,1406,661,34,0.063401,0.042413,5380.901408,6438.894737,145847,15419.009662,48500.029240,1755,94,166
06037261102,4215,0.922657,0.014709,0,226,0,0.038197,0.806406,0.193357,0.164887,1672,461,426,2030,0.962069,221,1189,1559,1098,1590,762,63,0.047869,0.023923,8397.200000,7429.052632,200001,13443.491647,52120.044444,1780,101,126
06037261200,4291,0.892799,0.026334,0,295,3,0.026567,0.807504,0.192496,0.172687,1794,585,578,2152,0.964684,232,1026,1591,1129,1521,786,69,0.059029,0.046265,8830.240964,9459.342105,144555,14434.206019,37687.365672,1876,84,221
06037262100,3529,0.888637,0.006517,0,344,5,0.041371,0.810711,0.189005,0.214508,1365,376,351,1702,0.977673,342,1089,1275,930,1254,565,48,0.036271,0.026374,8139.777778,8139.777778,200001,18197.616092,42239.492958,1454,101,110
06037262200,4404,0.871253,0.016349,2,376,2,0.049955,0.811535,0.188692,0.204587,1806,594,564,2091,0.962219,316,1271,1512,1099,1609,732,61,0.057706,0.016058,6563.551724,6555.958333,177560,17267.137374,56148.130699,1882,76,341
06037262301,2670,0.799251,0.021723,6,337,5,0.083895,0.867416,0.132584,0.231461,892,217,175,1352,0.978550,126,844,781,567,1052,438,35,0.060214,0.010090,14312.444444,14312.000000,177211,15902.920690,42683.651613,936,39,22
06037262302,2742,0.897885,0.008753,0,201,2,0.037564,0.812910,0.187090,0.208242,1208,453,430,1304,0.986963,254,846,926,680,1072,502,37,0.037564,0.011589,7557.142857,7557.142857,176690,17435.928144,34200.578035,1280,72,248
06037262303,3145,0.921463,0.006995,6,179,1,0.040700,0.780604,0.219396,0.222893,1191,276,257,1404,0.980057,264,970,1120,808,1179,516,55,0.025191,0.027708,7678.787879,7896.000000,200001,18321.149425,39794.470046,1239,43,83
06037262400,2498,0.891914,0.015612,0,208,7,0.023219,0.774620,0.224580,0.214171,955,187,174,1069,0.953227,203,645,861,630,903,292,25,0.017214,0.015707,6253.400000,10244.833333,199847,18248.520710,52423.302469,990,34,33
06037262501,255,0.929412,0.000000,0,14,0,0.031373,0.752941,0.243137,0.168627,104,31,30,113,0.982301,13,61,84,59,98,52,5,0.027451,0.019231,5671.000000,5671.000000,150864,14063.970588,35589.550000,107,3,12
06037262601,924,0.887446,0.006494,2,85,4,0.019481,0.758658,0.240260,0.154762,368,97,93,444,0.970721,49,207,310,239,324,162,12,0.043337,0.010870,6447.750000,10113.000000,156266,16585.578947,26207.423729,381,11,52
06037262604,2737,0.898794,0.001096,10,216,22,0.033248,0.779320,0.220314,0.184143,1122,316,302,1282,0.971919,167,628,968,732,990,440,19,0.043574,0.003565,5489.250000,5488.750000,135652,16035.394161,28490.223350,1164,40,183
06037262704,1026,0.941520,0.008772,0,41,0,0.038012,0.792398,0.206628,0.192008,485,214,211,511,0.978474,73,270,365,264,413,229,15,0.031189,0.018557,6985.555556,8494.714286,139000,15277.640000,28262.038462,516,32,145
06037262706,1213,0.941467,0.005771,1,42,1,0.046991,0.732894,0.267106,0.167354,469,130,124,530,0.986792,52,284,402,294,451,203,9,0.048801,0.023454,7839.363636,8645.111111,178533,15024.421053,34028.692308,486,18,92
06037262802,2058,0.929543,0.005831,6,95,1,0.030126,0.793489,0.206511,0.197279,861,303,292,1033,0.986447,135,702,770,574,781,383,23,0.041788,0.008130,5877.857143,5282.000000,200001,16754.536585,34456.070423,905,47,125
06037264000,3199,0.932479,0.000313,36,153,2,0.027509,0.786183,0.213817,0.226321,1306,400,393,1405,0.947331,94,834,1066,799,1309,512,57,0.039136,0.033691,6381.818182,8460.000000,165770,12974.840085,22327.755102,1357,51,191
06037264102,3215,0.893002,0.018040,3,243,0,0.041680,0.935303,0.064386,0.099533,2054,1536,1392,2259,0.965029,127,1296,1208,976,1445,1053,3,0.085252,0.021422,7499.954545,8834.500000,95661,12053.893878,30633.591837,2141,88,1489
06037264103,1889,0.893594,0.018528,3,143,0,0.042350,0.935416,0.064584,0.100053,1208,903,819,1328,0.965361,75,762,711,575,849,620,3,0.085760,0.021523,7455.884615,8304.800000,95679,11965.620690,29895.050847,1258,53,876
06037264301,4586,0.861971,0.029219,12,379,3,0.054950,0.949629,0.050371,0.095726,2918,2254,2009,3272,0.991748,215,2065,1738,1414,2021,1409,19,0.069560,0.035984,5498.095238,7057.894737,84133,10953.208556,19727.979275,3046,126,2527
